4.63542e-310,2.2022e-311,4
4.74578e-310,2.2022e-311,4
4.85615e-310,2.2022e-311,4
4.96652e-310,2.2022e-311,4
5.07689e-310,2.2022e-311,4
5.18725e-310,2.2022e-311,4
5.29762e-310,2.2022e-311,4
5.40799e-310,2.2022e-311,4
5.51835e-310,2.2022e-311,4
5.62872e-310,2.2022e-311,4
5.73909e-310,2.2022e-311,4
5.84945e-310,2.2022e-311,4
5.95982e-310,2.2022e-311,4
6.07019e-310,2.2022e-311,4
6.18056e-310,2.2022e-311,4
6.29092e-310,2.2022e-311,4
6.40129e-310,2.2022e-311,4
6.51166e-310,2.2022e-311,4
6.62202e-310,2.2022e-311,4
6.73239e-310,2.2022e-311,4
6.84276e-310,2.2022e-311,4
6.95313e-310,2.2022e-311,4

0,3.3033e-311,4
1.10367e-311,3.3033e-311,4
2.20734e-311,3.3033e-311,4
3.31101e-311,3.3033e-311,4
4.41468e-311,3.3033e-311,4
5.51835e-311,3.3033e-311,4
6.62202e-311,3.3033e-311,4
7.7257e-311,3.3033e-311,4
8.82937e-311,3.3033e-311,4
9.93304e-311,3.3033e-311,4
1.10367e-310,3.3033e-311,4
1.21404e-310,3.3033e-311,4
1.3244e-310,3.3033e-311,4
1.43477e-310,3.3033e-311,4
1.54514e-310,3.3033e-311,4
1.65551e-310,3.3033e-311,4
1.76587e-310,3.3033e-311,4
1.87624e-310,3.3033e-311,4
1.98661e-310,3.3033e-311,4
2.09697e-310,3.3033e-311,4
2.20734e-310,3.3033e-311,4
2.31771e-310,3.3033e-311,4
2.42808e-310,3.3033e-311,4
2.53844e-310,3.3033e-311,4
2.64881e-310,3.3033e-311,4
2.75918e-310,3.3033e-311,4
2.86954e-310,3.3033e-311,4
2.97991e-310,3.3033e-311,4
3.09028e-310,3.3033e-311,4
3.20065e-310,3.3033e-311,4
3.31101e-310,3.3033e-311,4
3.42138e-310,3.3033e-311,4
3.53175e-310,3.3033e-311,4
3.64211e-310,3.3033e-311,4
3.75248e-310,3.3033e-311,4
3.86285e-310,3.3033e-311,4
3.97321e-310,3.3033e-311,4
4.08358e-310,3.3033e-311,4
4.19395e-310,3.3033e-311,4
4.30432e-310,3.3033e-311,4
4.41468e-310,3.3033e-311,4
4.52505e-310,3.3033e-311,4
4.63542e-310,3.3033e-311,4
4.74578e-310,3.3033e-311,4
4.85615e-310,3.3033e-311,4
4.96652e-310,3.3033e-311,4
5.07689e-310,3.3033e-311,4
5.18725e-310,3.3033e-311,4
5.29762e-310,3.3033e-311,4
5.40799e-310,3.3033e-311,4
5.51835e-310,3.3033e-311,4
5.62872e-310,3.3033e-311,4
5.73909e-310,3.3033e-311,4
5.84945e-310,3.3033e-311,4
5.95982e-310,3.3033e-311,4
6.07019e-310,3.3033e-311,4
6.18056e-310,3.3033e-311,4
6.29092e-310,3.3033e-311,4
6.40129e-310,3.3033e-311,4
6.51166e-310,3.3033e-311,4
6.62202e-310,3.3033e-311,4
6.73239e-310,3.3033e-311,4
6.84276e-310,3.3033e-311,4
6.95313e-310,3.3033e-311,4

0,4.40439e-311,4
1.10367e-311,4.40439e-311,4
2.20734e-311,4.40439e-311,4
3.31101e-311,4.40439e-311,4
4.41468e-311,4.40439e-311,4
5.51835e-311,4.40439e-311,4
6.62202e-311,4.40439e-311,4
7.7257e-311,4.40439e-311,4
8.82937e-311,4.40439e-311,4
9.93304e-311,4.40439e-311,4
1.10367e-310,4.40439e-311,4
1.21404e-310,4.40439e-311,4
1.3244e-310,4.40439e-311,4
1.43477e-310,4.40439e-311,4
1.54514e-310,4.40439e-311,4
1.65551e-310,4.40439e-311,4
1.76587e-310,4.40439e-311,4
1.87624e-310,4.40439e-311,4
1.98661e-310,4.40439e-311,4
2.09697e-310,4.40439e-311,4
2.20734e-310,4.40439e-311,4
2.31771e-310,4.40439e-311,4
2.42808e-310,4.40439e-311,4
2.53844e-310,4.40439e-311,4
2.64881e-310,4.40439e-311,4
2.75918e-310,4.40439e-311,4
2.86954e-310,4.40439e-311,4
2.97991e-310,4.40439e-311,4
3.09028e-310,4.40439e-311,4
3.20065e-310,4.40439e-311,4
3.31101e-310,4.40439e-311,4
3.42138e-310,4.40439e-311,4
3.53175e-310,4.40439e-311,4
3.64211e-310,4.40439e-311,4
3.75248e-310,4.40439e-311,4
3.86285e-310,4.40439e-311,4
3.97321e-310,4.40439e-311,4
4.08358e-310,4.40439e-311,4
4.19395e-310,4.40439e-311,4
4.30432e-310,4.40439e-311,4
4.41468e-310,4.40439e-311,4
4.52505e-310,4.40439e-311,4
4.63542e-310,4.40439e-311,4
4.74578e-310,4.40439e-311,4
4.85615e-310,4.40439e-311,4
4.96652e-310,4.40439e-311,4
5.07689e-310,4.40439e-311,4
5.18725e-310,4.40439e-311,4
5.29762e-310,4.40439e-311,4
5.40799e-310,4.40439e-311,4
5.51835e-310,4.40439e-311,4
5.62872e-310,4.40439e-311,4
5.73909e-310,4.40439e-311,4
5.84945e-310,4.40439e-311,4
5.95982e-310,4.40439e-311,4
6.07019e-310,4.40439e-311,4
6.18056e-310,4.40439e-311,4
6.29092e-310,4.40439e-311,4
6.40129e-310,4.40439e-311,4
6.51166e-310,4.40439e-311,4
6.62202e-310,4.40439e-311,4
6.73239e-310,4.40439e-311,4
6.84276e-310,4.40439e-311,4
6.95313e-310,4.40439e-311,4

0,5.50549e-311,4
1.10367e-311,5.50549e-311,4
2.20734e-311,5.50549e-311,4
3.31101e-311,5.50549e-311,4
4.41468e-311,5.50549e-311,4
5.51835e-311,5.50549e-311,4
6.62202e-311,5.50549e-311,4
7.7257e-311,5.50549e-311,4
8.82937e-311,5.50549e-311,4
9.93304e-311,5.50549e-311,4
1.10367e-310,5.50549e-311,4
1.21404e-310,5.50549e-311,4
1.3244e-310,5.50549e-311,4
1.43477e-310,5.50549e-311,4
1.54514e-310,5.50549e-311,4
1.65551e-310,5.50549e-311,4
1.76587e-310,5.50549e-311,4
1.87624e-310,5.50549e-311,4
1.98661e-310,5.50549e-311,4
2.09697e-310,5.50549e-311,4
2.20734e-310,5.50549e-311,4
2.31771e-310,5.50549e-311,4
2.42808e-310,5.50549e-311,4
2.53844e-310,5.50549e-311,4
2.64881e-310,5.50549e-311,4
2.75918e-310,5.50549e-311,4
2.86954e-310,5.50549e-311,4
2.97991e-310,5.50549e-311,4
3.09028e-310,5.50549e-311,4
3.20065e-310,5.50549e-311,4
3.31101e-310,5.50549e-311,4
3.42138e-310,5.50549e-311,4
3.53175e-310,5.50549e-311,4
3.64211e-310,5.50549e-311,4
3.75248e-310,5.50549e-311,4
3.86285e-310,5.50549e-311,4
3.97321e-310,5.50549e-311,4
4.08358e-310,5.50549e-311,4
4.19395e-310,5.50549e-311,4
4.30432e-310,5.50549e-311,4
4.41468e-310,5.50549e-311,4
4.52505e-310,5.50549e-311,4
4.63542e-310,5.50549e-311,4
4.74578e-310,5.50549e-311,4
4.85615e-310,5.50549e-311,4
4.96652e-310,5.50549e-311,4
5.07689e-310,5.50549e-311,4
5.18725e-310,5.50549e-311,4
5.29762e-310,5.50549e-311,4
5.40799e-310,5.50549e-311,4
5.51835e-310,5.50549e-311,4
5.62872e-310,5.50549e-311,4
5.73909e-310,5.50549e-311,4
5.84945e-310,5.50549e-311,4
5.95982e-310,5.50549e-311,4
6.07019e-310,5.50549e-311,4
6.18056e-310,5.50549e-311,4
6.29092e-310,5.50549e-311,4
6.40129e-310,5.50549e-311,4
6.51166e-310,5.50549e-311,4
6.62202e-310,5.50549e-311,4
6.73239e-310,5.50549e-311,4
6.84276e-310,5.50549e-311,4
6.95313e-310,5.50549e-311,4

0,6.60659e-311,4
1.10367e-311,6.60659e-311,4
2.20734e-311,6.60659e-311,4
3.31101e-311,6.60659e-311,4
4.41468e-311,6.60659e-311,4
5.51835e-311,6.60659e-311,4
6.62202e-311,6.60659e-311,4
7.7257e-311,6.60659e-311,4
8.82937e-311,6.60659e-311,4
9.93304e-311,6.60659e-311,4
1.10367e-310,6.60659e-311,4
1.21404e-310,6.60659e-311,4
1.3244e-310,6.60659e-311,4
1.43477e-310,6.60659e-311,4
1.54514e-310,6.60659e-311,4
1.65551e-310,6.60659e-311,4
1.76587e-310,6.60659e-311,4
1.87624e-310,6.60659e-311,4
1.98661e-310,6.60659e-311,4
2.09697e-310,6.60659e-311,4
2.20734e-310,6.60659e-311,4
2.31771e-310,6.60659e-311,4
2.42808e-310,6.60659e-311,4
2.53844e-310,6.60659e-311,4
2.64881e-310,6.60659e-311,4
2.75918e-310,6.60659e-311,4
2.86954e-310,6.60659e-311,4
2.97991e-310,6.60659e-311,4
3.09028e-310,6.60659e-311,4
3.20065e-310,6.60659e-311,4
3.31101e-310,6.60659e-311,4
3.42138e-310,6.60659e-311,4
3.53175e-310,6.60659e-311,4
3.64211e-310,6.60659e-311,4
3.75248e-310,6.60659e-311,4
3.86285e-310,6.60659e-311,4
3.97321e-310,6.60659e-311,4
4.08358e-310,6.60659e-311,4
4.19395e-310,6.60659e-311,4
4.30432e-310,6.60659e-311,4
4.41468e-310,6.60659e-311,4
4.52505e-310,6.60659e-311,4
4.63542e-310,6.60659e-311,4
4.74578e-310,6.60659e-311,4
4.85615e-310,6.60659e-311,4
4.96652e-310,6.60659e-311,4
5.07689e-310,6.60659e-311,4
5.18725e-310,6.60659e-311,4
5.29762e-310,6.60659e-311,4
5.40799e-310,6.60659e-311,4
5.51835e-310,6.60659e-311,4
5.62872e-310,6.60659e-311,4
5.73909e-310,6.60659e-311,4
5.84945e-310,6.60659e-311,4
5.95982e-310,6.60659e-311,4
6.07019e-310,6.60659e-311,4
6.18056e-310,6.60659e-311,4
6.29092e-310,6.60659e-311,4
6.40129e-310,6.60659e-311,4
6.51166e-310,6.60659e-311,4
6.62202e-310,6.60659e-311,4
6.73239e-310,6.60659e-311,4
6.84276e-310,6.60659e-311,4
6.95313e-310,6.60659e-311,4

0,7.70769e-311,4
1.10367e-311,7.70769e-311,4
2.20734e-311,7.70769e-311,4
3.31101e-311,7.70769e-311,4
4.41468e-311,7.70769e-311,4
5.51835e-311,7.70769e-311,4
6.62202e-311,7.70769e-311,4
7.7257e-311,7.70769e-311,4
8.82937e-311,7.70769e-311,4
9.93304e-311,7.70769e-311,4
1.10367e-310,7.70769e-311,4
1.21404e-310,7.70769e-311,4
1.3244e-310,7.70769e-311,4
1.43477e-310,7.70769e-311,4
1.54514e-310,7.70769e-311,4
1.65551e-310,7.70769e-311,4
1.76587e-310,7.70769e-311,4
1.87624e-310,7.70769e-311,4
1.98661e-310,7.70769e-311,4
2.09697e-310,7.70769e-311,4
2.20734e-310,7.70769e-311,4
2.31771e-310,7.70769e-311,4
2.42808e-310,7.70769e-311,4
2.53844e-310,7.70769e-311,4
2.64881e-310,7.70769e-311,4
2.75918e-310,7.70769e-311,4
2.86954e-310,7.70769e-311,4
2.97991e-310,7.70769e-311,4
3.09028e-310,7.70769e-311,4
3.20065e-310,7.70769e-311,4
3.31101e-310,7.70769e-311,4
3.42138e-310,7.70769e-311,4
3.53175e-310,7.70769e-311,4
3.64211e-310,7.70769e-311,4
3.75248e-310,7.70769e-311,4
3.86285e-310,7.70769e-311,4
3.97321e-310,7.70769e-311,4
4.08358e-310,7.70769e-311,4
4.19395e-310,7.70769e-311,4
4.30432e-310,7.70769e-311,4
4.41468e-310,7.70769e-311,4
4.52505e-310,7.70769e-311,4
4.63542e-310,7.70769e-311,4
4.74578e-310,7.70769e-311,4
4.85615e-310,7.70769e-311,4
4.96652e-310,7.70769e-311,4
5.07689e-310,7.70769e-311,4
5.18725e-310,7.70769e-311,4
5.29762e-310,7.70769e-311,4
5.40799e-310,7.70769e-311,4
5.51835e-310,7.70769e-311,4
5.62872e-310,7.70769e-311,4
5.73909e-310,7.70769e-311,4
5.84945e-310,7.70769e-311,4
5.95982e-310,7.70769e-311,4
6.07019e-310,7.70769e-311,4
6.18056e-310,7.70769e-311,4
6.29092e-310,7.70769e-311,4
6.40129e-310,7.70769e-311,4
6.51166e-310,7.70769e-311,4
6.62202e-310,7.70769e-311,4
6.73239e-310,7.70769e-311,4
6.84276e-310,7.70769e-311,4
6.95313e-310,7.70769e-311,4

0,8.80879e-311,4
1.10367e-311,8.80879e-311,4
2.20734e-311,8.80879e-311,4
3.31101e-311,8.80879e-311,4
4.41468e-311,8.80879e-311,4
5.51835e-311,8.80879e-311,4
6.62202e-311,8.80879e-311,4
7.7257e-311,8.80879e-311,4
8.82937e-311,8.80879e-311,4
9.93304e-311,8.80879e-311,4
1.10367e-310,8.80879e-311,4
1.21404e-310,8.80879e-311,4
1.3244e-310,8.80879e-311,4
1.43477e-310,8.80879e-311,4
1.54514e-310,8.80879e-311,4
1.65551e-310,8.80879e-311,4
1.76587e-310,8.80879e-311,4
1.87624e-310,8.80879e-311,4
1.98661e-310,8.80879e-311,4
2.09697e-310,8.80879e-311,4
2.20734e-310,8.80879e-311,4
2.31771e-310,8.80879e-311,4
2.42808e-310,8.80879e-311,4
2.53844e-310,8.80879e-311,4
2.64881e-310,8.80879e-311,4
2.75918e-310,8.80879e-311,4
2.86954e-310,8.80879e-311,4
2.97991e-310,8.80879e-311,4
3.09028e-310,8.80879e-311,4
3.20065e-310,8.80879e-311,4
3.31101e-310,8.80879e-311,4
3.42138e-310,8.80879e-311,4
3.53175e-310,8.80879e-311,4
3.64211e-310,8.80879e-311,4
3.75248e-310,8.80879e-311,4
3.86285e-310,8.80879e-311,4
3.97321e-310,8.80879e-311,4
4.08358e-310,8.80879e-311,4
4.19395e-310,8.80879e-311,4
4.30432e-310,8.80879e-311,4
4.41468e-310,8.80879e-311,4
4.52505e-310,8.80879e-311,4
4.63542e-310,8.80879e-311,4
4.74578e-310,8.80879e-311,4
4.85615e-310,8.80879e-311,4
4.96652e-310,8.80879e-311,4
5.07689e-310,8.80879e-311,4
5.18725e-310,8.80879e-311,4
5.29762e-310,8.80879e-311,4
5.40799e-310,8.80879e-311,4
5.51835e-310,8.80879e-311,4
5.62872e-310,8.80879e-311,4
5.73909e-310,8.80879e-311,4
5.84945e-310,8.80879e-311,4
5.95982e-310,8.80879e-311,4
6.07019e-310,8.80879e-311,4
6.18056e-310,8.80879e-311,4
6.29092e-310,8.80879e-311,4
6.40129e-310,8.80879e-311,4
6.51166e-310,8.80879e-311,4
6.62202e-310,8.80879e-311,4
6.73239e-310,8.80879e-311,4
6.84276e-310,8.80879e-311,4
6.95313e-310,8.80879e-311,4

0,9.90989e-311,4
1.10367e-311,9.90989e-311,4
2.20734e-311,9.90989e-311,4
3.31101e-311,9.90989e-311,4
4.41468e-311,9.90989e-311,4
5.51835e-311,9.90989e-311,4
6.62202e-311,9.90989e-311,4
7.7257e-311,9.90989e-311,4
8.82937e-311,9.90989e-311,4
9.93304e-311,9.90989e-311,4
1.10367e-310,9.90989e-311,4
1.21404e-310,9.90989e-311,4
1.3244e-310,9.90989e-311,4
1.43477e-310,9.90989e-311,4
1.54514e-310,9.90989e-311,4
1.65551e-310,9.90989e-311,4
1.76587e-310,9.90989e-311,4
1.87624e-310,9.90989e-311,4
1.98661e-310,9.90989e-311,4
2.09697e-310,9.90989e-311,4
2.20734e-310,9.90989e-311,4
2.31771e-310,9.90989e-311,4
2.42808e-310,9.90989e-311,4
2.53844e-310,9.90989e-311,4
2.64881e-310,9.90989e-311,4
2.75918e-310,9.90989e-311,4
2.86954e-310,9.90989e-311,4
2.97991e-310,9.90989e-311,4
3.09028e-310,9.90989e-311,4
3.20065e-310,9.90989e-311,4
3.31101e-310,9.90989e-311,4
3.42138e-310,9.90989e-311,4
3.53175e-310,9.90989e-311,4
3.64211e-310,9.90989e-311,4
3.75248e-310,9.90989e-311,4
3.86285e-310,9.90989e-311,4
3.97321e-310,9.90989e-311,4
4.08358e-310,9.90989e-311,4
4.19395e-310,9.90989e-311,4
4.30432e-310,9.90989e-311,4
4.41468e-310,9.90989e-311,4
4.52505e-310,9.90989e-311,4
4.63542e-310,9.90989e-311,4
4.74578e-310,9.90989e-311,4
4.85615e-310,9.90989e-311,4
4.96652e-310,9.90989e-311,4
5.07689e-310,9.90989e-311,4
5.18725e-310,9.90989e-311,4
5.29762e-310,9.90989e-311,4
5.40799e-310,9.90989e-311,4
5.51835e-310,9.90989e-311,4
5.62872e-310,9.90989e-311,4
5.73909e-310,9.90989e-311,4
5.84945e-310,9.90989e-311,4
5.95982e-310,9.90989e-311,4
6.07019e-310,9.90989e-311,4
6.18056e-310,9.90989e-311,4
6.29092e-310,9.90989e-311,4
6.40129e-310,9.90989e-311,4
6.51166e-310,9.90989e-311,4
6.62202e-310,9.90989e-311,4
6.73239e-310,9.90989e-311,4
6.84276e-310,9.90989e-311,4
6.95313e-310,9.90989e-311,4

0,1.1011e-310,4
1.10367e-311,1.1011e-310,4
2.20734e-311,1.1011e-310,4
3.31101e-311,1.1011e-310,4
4.41468e-311,1.1011e-310,4
5.51835e-311,1.1011e-310,4
6.62202e-311,1.1011e-310,4
7.7257e-311,1.1011e-310,4
8.82937e-311,1.1011e-310,4
9.93304e-311,1.1011e-310,4
1.10367e-310,1.1011e-310,4
1.21404e-310,1.1011e-310,4
1.3244e-310,1.1011e-310,4
1.43477e-310,1.1011e-310,4
1.54514e-310,1.1011e-310,4
1.65551e-310,1.1011e-310,4
1.76587e-310,1.1011e-310,4
1.87624e-310,1.1011e-310,4
1.98661e-310,1.1011e-310,4
2.09697e-310,1.1011e-310,4
2.20734e-310,1.1011e-310,4
2.31771e-310,1.1011e-310,4
2.42808e-310,1.1011e-310,4
2.53844e-310,1.1011e-310,4
2.64881e-310,1.1011e-310,4
2.75918e-310,1.1011e-310,4
2.86954e-310,1.1011e-310,4
2.97991e-310,1.1011e-310,4
3.09028e-310,1.1011e-310,4
3.20065e-310,1.1011e-310,4
3.31101e-310,1.1011e-310,4
3.42138e-310,1.1011e-310,4
3.53175e-310,1.1011e-310,4
3.64211e-310,1.1011e-310,4
3.75248e-310,1.1011e-310,4
3.86285e-310,1.1011e-310,4
3.97321e-310,1.1011e-310,4
4.08358e-310,1.1011e-310,4
4.19395e-310,1.1011e-310,4
4.30432e-310,1.1011e-310,4
4.41468e-310,1.1011e-310,4
4.52505e-310,1.1011e-310,4
4.63542e-310,1.1011e-310,4
4.74578e-310,1.1011e-310,4
4.85615e-310,1.1011e-310,4
4.96652e-310,1.1011e-310,4
5.07689e-310,1.1011e-310,4
5.18725e-310,1.1011e-310,4
5.29762e-310,1.1011e-310,4
5.40799e-310,1.1011e-310,4
5.51835e-310,1.1011e-310,4
5.62872e-310,1.1011e-310,4
5.73909e-310,1.1011e-310,4
5.84945e-310,1.1011e-310,4
5.95982e-310,1.1011e-310,4
6.07019e-310,1.1011e-310,4
6.18056e-310,1.1011e-310,4
6.29092e-310,1.1011e-310,4
6.40129e-310,1.1011e-310,4
6.51166e-310,1.1011e-310,4
6.62202e-310,1.1011e-310,4
6.73239e-310,1.1011e-310,4
6.84276e-310,1.1011e-310,4
6.95313e-310,1.1011e-310,4

0,1.21121e-310,4
1.10367e-311,1.21121e-310,4
2.20734e-311,1.21121e-310,4
3.31101e-311,1.21121e-310,4
4.41468e-311,1.21121e-310,4
5.51835e-311,1.21121e-310,4
6.62202e-311,1.21121e-310,4
7.7257e-311,1.21121e-310,4
8.82937e-311,1.21121e-310,4
9.93304e-311,1.21121e-310,4
1.10367e-310,1.21121e-310,4
1.21404e-310,1.21121e-310,4
1.3244e-310,1.21121e-310,4
1.43477e-310,1.21121e-310,4
1.54514e-310,1.21121e-310,4
1.65551e-310,1.21121e-310,4
1.76587e-310,1.21121e-310,4
1.87624e-310,1.21121e-310,4
1.98661e-310,1.21121e-310,4
2.09697e-310,1.21121e-310,4
2.20734e-310,1.21121e-310,4
2.31771e-310,1.21121e-310,4
2.42808e-310,1.21121e-310,4
2.53844e-310,1.21121e-310,4
2.64881e-310,1.21121e-310,4
2.75918e-310,1.21121e-310,4
2.86954e-310,1.21121e-310,4
2.97991e-310,1.21121e-310,4
3.09028e-310,1.21121e-310,4
3.20065e-310,1.21121e-310,4
3.31101e-310,1.21121e-310,4
3.42138e-310,1.21121e-310,4
3.53175e-310,1.21121e-310,4
3.64211e-310,1.21121e-310,4
3.75248e-310,1.21121e-310,4
3.86285e-310,1.21121e-310,4
3.97321e-310,1.21121e-310,4
4.08358e-310,1.21121e-310,4
4.19395e-310,1.21121e-310,4
4.30432e-310,1.21121e-310,4
4.41468e-310,1.21121e-310,4
4.52505e-310,1.21121e-310,4
4.63542e-310,1.21121e-310,4
4.74578e-310,1.21121e-310,4
4.85615e-310,1.21121e-310,4
4.96652e-310,1.21121e-310,4
5.07689e-310,1.21121e-310,4
5.18725e-310,1.21121e-310,4
5.29762e-310,1.21121e-310,4
5.40799e-310,1.21121e-310,4
5.51835e-310,1.21121e-310,4
5.62872e-310,1.21121e-310,4
5.73909e-310,1.21121e-310,4
5.84945e-310,1.21121e-310,4
5.95982e-310,1.21121e-310,4
6.07019e-310,1.21121e-310,4
6.18056e-310,1.21121e-310,4
6.29092e-310,1.21121e-310,4
6.40129e-310,1.21121e-310,4
6.51166e-310,1.21121e-310,4
6.62202e-310,1.21121e-310,4
6.73239e-310,1.21121e-310,4
6.84276e-310,1.21121e-310,4
6.95313e-310,1.21121e-310,4

0,1.32132e-310,4
1.10367e-311,1.32132e-310,4
2.20734e-311,1.32132e-310,4
3.31101e-311,1.32132e-310,4
4.41468e-311,1.32132e-310,4
5.51835e-311,1.32132e-310,4
6.62202e-311,1.32132e-310,4
7.7257e-311,1.32132e-310,4
8.82937e-311,1.32132e-310,4
9.93304e-311,1.32132e-310,4
1.10367e-310,1.32132e-310,4
1.21404e-310,1.32132e-310,4
1.3244e-310,1.32132e-310,4
1.43477e-310,1.32132e-310,4
1.54514e-310,1.32132e-310,4
1.65551e-310,1.32132e-310,4
1.76587e-310,1.32132e-310,4
1.87624e-310,1.32132e-310,4
1.98661e-310,1.32132e-310,4
2.09697e-310,1.32132e-310,4
2.20734e-310,1.32132e-310,4
2.31771e-310,1.32132e-310,4
2.42808e-310,1.32132e-310,4
2.53844e-310,1.32132e-310,4
2.64881e-310,1.32132e-310,4
2.75918e-310,1.32132e-310,4
2.86954e-310,1.32132e-310,4
2.97991e-310,1.32132e-310,4
3.09028e-310,1.32132e-310,4
3.20065e-310,1.32132e-310,4
3.31101e-310,1.32132e-310,4
3.42138e-310,1.32132e-310,4
3.53175e-310,1.32132e-310,4
3.64211e-310,1.32132e-310,4
